Region,Year,Population,Pop_Growth_Pct,City_Map
"All census metropolitan areas and census agglomerations, Saskatchewan",2021,771185.0,0.035542364812535254,All census politan areas and census agglomerations
"All census metropolitan areas and census agglomerations, Saskatchewan",2022,782243.0,1.4338971842035253,All census politan areas and census agglomerations
"All census metropolitan areas and census agglomerations, Saskatchewan",2023,811981.0,3.8016319736961623,All census politan areas and census agglomerations
"All census metropolitan areas and census agglomerations, Saskatchewan",2024,846341.0,4.231626109477937,All census politan areas and census agglomerations
"All census metropolitan areas and census agglomerations, Saskatchewan",2025,863245.0,1.9973036872844352,All census politan areas and census agglomerations
"All census metropolitan areas and census agglomerations, Yukon",2015,29600.0,,All census politan areas and census agglomerations
"All census metropolitan areas and census agglomerations, Yukon",2016,30370.0,2.6013513513513553,All census politan areas and census agglomerations
"All census metropolitan areas and census agglomerations, Yukon",2017,31123.0,2.479420480737571,All census politan areas and census agglomerations
"All census metropolitan areas and census agglomerations, Yukon",2018,31835.0,2.2876972014266084,All census politan areas and census agglomerations
"All census metropolitan areas and census agglomerations, Yukon",2019,32498.0,2.082613475734263,All census politan areas and census agglomerations
"All census metropolitan areas and census agglomerations, Yukon",2020,33332.0,2.5663117730321927,All census politan areas and census agglomerations
"All census metropolitan areas and census agglomerations, Yukon",2021,34233.0,2.703108124324971,All census politan areas and census agglomerations
"All census metropolitan areas and census agglomerations, Yukon",2022,35213.0,2.8627347880699983,All census politan areas and census agglomerations
"All census metropolitan areas and census agglomerations, Yukon",2023,36702.0,4.228551955243809,All census politan areas and census agglomerations
"All census metropolitan areas and census agglomerations, Yukon",2024,38823.0,5.778976622527376,All census politan areas and census agglomerations
"All census metropolitan areas and census agglomerations, Yukon",2025,39584.0,1.96017824485486,All census politan areas and census agglomerations
"All census metropolitan areas, Alberta",2015,2979055.0,,All census politan areas
"All census metropolitan areas, Alberta",2016,3026674.0,1.5984599143016753,All census politan areas
"All census metropolitan areas, Alberta",2017,3067397.0,1.345470308331853,All census politan areas
"All census metropolitan areas, Alberta",2018,3115818.0,1.5785697123652298,All census politan areas
"All census metropolitan areas, Alberta",2019,3172131.0,1.8073263585999033,All census politan areas
"All census metropolitan areas, Alberta",2020,3221891.0,1.5686615716690167,All census politan areas
"All census metropolitan areas, Alberta",2021,3245576.0,0.7351272901535255,All census politan areas
"All census metropolitan areas, Alberta",2022,3325058.0,2.448933563718736,All census politan areas
"All census metropolitan areas, Alberta",2023,3485016.0,4.81068300161982,All census politan areas
"All census metropolitan areas, Alberta",2024,3678469.0,5.55099316617198,All census politan areas
"All census metropolitan areas, Alberta",2025,3786813.0,2.9453557988391443,All census politan areas
"All census metropolitan areas, British Columbia",2015,3609909.0,,All census politan areas
"All census metropolitan areas, British Columbia",2016,3686580.0,2.1239039543656135,All census politan areas
"All census metropolitan areas, British Columbia",2017,3743939.0,1.555886485577429,All census politan areas
"All census metropolitan areas, British Columbia",2018,3814442.0,1.8831236299523102,All census politan areas
"All census metropolitan areas, British Columbia",2019,3889654.0,1.9717693964149907,All census politan areas
"All census metropolitan areas, British Columbia",2020,3943419.0,1.3822566223113952,All census politan areas
"All census metropolitan areas, British Columbia",2021,3980742.0,0.9464629551158454,All census politan areas
"All census metropolitan areas, British Columbia",2022,4095169.0,2.874514349334878,All census politan areas
"All census metropolitan areas, British Columbia",2023,4236592.0,3.45341059184614,All census politan areas
"All census metropolitan areas, British Columbia",2024,4378728.0,3.354960779796601,All census politan areas
"All census metropolitan areas, British Columbia",2025,4398790.0,0.45816958714950395,All census politan areas
"All census metropolitan areas, Canada",2015,26105262.0,,All census politan areas
"All census metropolitan areas, Canada",2016,26465386.0,1.3795073192523377,All census politan areas
"All census metropolitan areas, Canada",2017,26842398.0,1.4245475202968816,All census politan areas
"All census metropolitan areas, Canada",2018,27297406.0,1.6951093564740338,All census politan areas
"All census metropolitan areas, Canada",2019,27768376.0,1.7253287729976918,All census politan areas
"All census metropolitan areas, Canada",2020,28108222.0,1.2238598324943561,All census politan areas
"All census metropolitan areas, Canada",2021,28222191.0,0.40546499170242,All census politan areas
"All census metropolitan areas, Canada",2022,28815714.0,2.1030365785562166,All census politan areas
"All census metropolitan areas, Canada",2023,29789257.0,3.3785142370582832,All census politan areas
"All census metropolitan areas, Canada",2024,30859870.0,3.5939567072787337,All census politan areas
"All census metropolitan areas, Canada",2025,31169100.0,1.002045698831533,All census politan areas
"All census metropolitan areas, Manitoba",2015,792047.0,,All census politan areas
"All census metropolitan areas, Manitoba",2016,806186.0,1.785121337496376,All census politan areas
"All census metropolitan areas, Manitoba",2017,821697.0,1.923997687878476,All census politan areas
"All census metropolitan areas, Manitoba",2018,835049.0,1.6249298707431192,All census politan areas
"All census metropolitan areas, Manitoba",2019,847015.0,1.4329698017721215,All census politan areas
"All census metropolitan areas, Manitoba",2020,852805.0,0.6835770322839663,All census politan areas
"All census metropolitan areas, Manitoba",2021,860237.0,0.8714770668558414,All census politan areas
"All census metropolitan areas, Manitoba",2022,877045.0,1.9538801516326254,All census politan areas
"All census metropolitan areas, Manitoba",2023,909657.0,3.71839529328597,All census politan areas
"All census metropolitan areas, Manitoba",2024,940010.0,3.336752204402327,All census politan areas
"All census metropolitan areas, Manitoba",2025,951758.0,1.2497739385751272,All census politan areas
"All census metropolitan areas, New Brunswick",2015,378906.0,,All census politan areas
"All census metropolitan areas, New Brunswick",2016,382780.0,1.022417169429879,All census politan areas
"All census metropolitan areas, New Brunswick",2017,386207.0,0.8952923350227238,All census politan areas
"All census metropolitan areas, New Brunswick",2018,390044.0,0.9935086624530465,All census politan areas
"All census metropolitan areas, New Brunswick",2019,395519.0,1.4036877890699406,All census politan areas
"All census metropolitan areas, New Brunswick",2020,400529.0,1.2666900957981841,All census politan areas
"All census metropolitan areas, New Brunswick",2021,405533.0,1.2493477376170015,All census politan areas
"All census metropolitan areas, New Brunswick",2022,418279.0,3.143024118875659,All census politan areas
"All census metropolitan areas, New Brunswick",2023,435721.0,4.169943984756586,All census politan areas
"All census metropolitan areas, New Brunswick",2024,456690.0,4.812483217471741,All census politan areas
"All census metropolitan areas, New Brunswick",2025,465989.0,2.0361733342092014,All census politan areas
"All census metropolitan areas, Newfoundland and Labrador",2015,211992.0,,All census politan areas
