City,Turnover_Rate,Average rent ($),Year,Total_Units,Buy_Price,Intl_Students_Prov,Province,Region_Map,Interest_Rate,GDP_Growth_Pct,Unemployment_Rate,Pop_Growth_Pct
Courtenay,,1117.0,2020,,,,Unknown,Courtenay,0.5565134099616859,0.0,9.181739267676768,1.311795146043382
Courtenay,,1246.0,2021,,,,Unknown,Courtenay,0.25,0.0,7.605385487528345,1.720203070904036
Courtenay,,1367.0,2022,,,,Unknown,Courtenay,1.9296875,0.0,5.346462585034014,1.9612631450419027
Courtenay,,1450.0,2023,,,,Unknown,Courtenay,4.743243243243243,0.0,5.377638888888889,2.061253817136688
Courtenay,,1674.0,2024,,,,Unknown,Courtenay,4.546934865900383,0.0,6.021701388888889,2.0284243410920944
Courtenay,,1691.0,2025,,,,Unknown,Courtenay,2.71011673151751,0.0,6.689583333333334,1.0910815939279006
Cowansville,,587.0,2015,,,,Unknown,Cowansville,0.63,0.0,6.880045351473923,0.0
Cowansville,,586.0,2016,,,,Unknown,Cowansville,0.5,0.0,7.299149659863945,2.080371174137552
Cowansville,,613.0,2017,,,,Unknown,Cowansville,0.698076923076923,0.0,6.635374149659864,2.045304596437214
Cowansville,,652.0,2018,,,,Unknown,Cowansville,1.4042145593869733,0.0,6.057142857142857,1.3864942528735602
Cowansville,,698.0,2019,,,,Unknown,Cowansville,1.75,0.0,5.9324829931972785,2.3949550060228253
Cowansville,,683.0,2020,,,,Unknown,Cowansville,0.5565134099616859,0.0,9.181739267676768,2.207459691370839
Cowansville,,713.0,2021,,,,Unknown,Cowansville,0.25,0.0,7.605385487528345,4.109681787406916
Cowansville,,901.0,2022,,,,Unknown,Cowansville,1.9296875,0.0,5.346462585034014,3.4532093386226093
Cowansville,,918.0,2023,,,,Unknown,Cowansville,4.743243243243243,0.0,5.377638888888889,2.0241387980890035
Cowansville,,1010.0,2024,,,,Unknown,Cowansville,4.546934865900383,0.0,6.021701388888889,2.1441774491682164
Cowansville,,1147.0,2025,,,,Unknown,Cowansville,2.71011673151751,0.0,6.689583333333334,2.6118952829050635
Cranbrook,,752.0,2015,,,,Unknown,Cranbrook,0.63,0.0,6.880045351473923,0.0
Cranbrook,,786.0,2016,,,,Unknown,Cranbrook,0.5,0.0,7.299149659863945,1.2856071964018057
Cranbrook,,805.0,2017,,,,Unknown,Cranbrook,0.698076923076923,0.0,6.635374149659864,0.9251378455389814
Cranbrook,,826.0,2018,,,,Unknown,Cranbrook,1.4042145593869733,0.0,6.057142857142857,0.9569904300956944
Cranbrook,,868.0,2019,,,,Unknown,Cranbrook,1.75,0.0,5.9324829931972785,1.445485581462913
Cranbrook,,866.0,2020,,,,Unknown,Cranbrook,0.5565134099616859,0.0,9.181739267676768,0.3651725619361334
Cranbrook,,951.0,2021,,,,Unknown,Cranbrook,0.25,0.0,7.605385487528345,0.5814368267104131
Cranbrook,,1104.0,2022,,,,Unknown,Cranbrook,1.9296875,0.0,5.346462585034014,1.4753342554172375
Cranbrook,,1266.0,2023,,,,Unknown,Cranbrook,4.743243243243243,0.0,5.377638888888889,2.2192709607520955
Cranbrook,,1327.0,2024,,,,Unknown,Cranbrook,4.546934865900383,0.0,6.021701388888889,1.4086433260393827
Cranbrook,,1472.0,2025,,,,Unknown,Cranbrook,2.71011673151751,0.0,6.689583333333334,0.178691840863121
Dawson Creek,,1122.0,2015,,,,Unknown,Dawson Creek,0.63,0.0,6.880045351473923,0.0
Dawson Creek,,1051.0,2016,,,,Unknown,Dawson Creek,0.5,0.0,7.299149659863945,1.3304455445544594
Dawson Creek,,1089.0,2017,,,,Unknown,Dawson Creek,0.698076923076923,0.0,6.635374149659864,-0.926208651399496
Dawson Creek,,1097.0,2018,,,,Unknown,Dawson Creek,1.4042145593869733,0.0,6.057142857142857,-0.719128826792681
Dawson Creek,,1085.0,2019,,,,Unknown,Dawson Creek,1.75,0.0,5.9324829931972785,-0.646730132450335
Dawson Creek,,1063.0,2020,,,,Unknown,Dawson Creek,0.5565134099616859,0.0,9.181739267676768,-1.6143310940998856
Dawson Creek,,1035.0,2021,,,,Unknown,Dawson Creek,0.25,0.0,7.605385487528345,-0.8945111946223494
Dawson Creek,,1065.0,2022,,,,Unknown,Dawson Creek,1.9296875,0.0,5.346462585034014,1.9867549668874271
Dawson Creek,,1152.0,2023,,,,Unknown,Dawson Creek,4.743243243243243,0.0,5.377638888888889,2.717846669459578
Dawson Creek,,1179.0,2024,,,,Unknown,Dawson Creek,4.546934865900383,0.0,6.021701388888889,2.875350497068574
Dawson Creek,,1202.0,2025,,,,Unknown,Dawson Creek,2.71011673151751,0.0,6.689583333333334,0.4212299915753892
Dolbeau-Mistassini,,451.0,2015,,,,Unknown,Dolbeau-Mistassini,0.63,0.0,6.880045351473923,0.0
Dolbeau-Mistassini,,452.0,2016,,,,Unknown,Dolbeau-Mistassini,0.5,0.0,7.299149659863945,-0.6156384869256182
Dolbeau-Mistassini,,457.0,2017,,,,Unknown,Dolbeau-Mistassini,0.698076923076923,0.0,6.635374149659864,-0.8557379142984822
Dolbeau-Mistassini,,464.0,2018,,,,Unknown,Dolbeau-Mistassini,1.4042145593869733,0.0,6.057142857142857,-0.0772946859903367
Dolbeau-Mistassini,,475.0,2019,,,,Unknown,Dolbeau-Mistassini,1.75,0.0,5.9324829931972785,-0.8186682137562018
Dolbeau-Mistassini,,483.0,2020,,,,Unknown,Dolbeau-Mistassini,0.5565134099616859,0.0,9.181739267676768,-0.2664760171584568
Dolbeau-Mistassini,,485.0,2021,,,,Unknown,Dolbeau-Mistassini,0.25,0.0,7.605385487528345,-0.3258390355164509
Dolbeau-Mistassini,,502.0,2022,,,,Unknown,Dolbeau-Mistassini,1.9296875,0.0,5.346462585034014,-0.0784570120954564
Dolbeau-Mistassini,,561.0,2023,,,,Unknown,Dolbeau-Mistassini,4.743243243243243,0.0,5.377638888888889,0.0981482693188429
Dolbeau-Mistassini,,613.0,2024,,,,Unknown,Dolbeau-Mistassini,4.546934865900383,0.0,6.021701388888889,-0.1438096483200368
Dolbeau-Mistassini,,677.0,2025,,,,Unknown,Dolbeau-Mistassini,2.71011673151751,0.0,6.689583333333334,-0.4124116260801225
Drummondville,,575.0,2015,,,,Quebec,Mauricie,0.63,0.0,7.475,0.0
Drummondville,,580.0,2016,,,,Quebec,Mauricie,0.5,1.6124848776294831,7.4,1.0807618179180525
Drummondville,,592.0,2017,,,,Quebec,Mauricie,0.698076923076923,2.851217847640486,6.2250000000000005,1.058954986724614
Drummondville,,620.0,2018,,,,Quebec,Mauricie,1.4042145593869733,3.2220906685299866,5.316666666666666,0.7547016696760167
Drummondville,,638.0,2019,,,,Quebec,Mauricie,1.75,2.980685602566724,5.4750000000000005,0.6906550147997459
Drummondville,,675.0,2020,,,,Quebec,Mauricie,0.5565134099616859,-4.798116405589237,8.808333333333334,0.8968923729152589
Drummondville,,688.0,2021,,,,Quebec,Mauricie,0.25,7.380603188688584,6.033333333333334,1.433965255824554
Drummondville,,752.0,2022,,,,Quebec,Mauricie,1.9296875,3.476712880105848,4.516666666666667,1.4371409590058226
Drummondville,,813.0,2023,,,,Quebec,Mauricie,4.743243243243243,0.6289324098465832,4.5249999999999995,2.0148901538135533
Drummondville,,886.0,2024,,,,Quebec,Mauricie,4.546934865900383,1.288769846778881,4.7749999999999995,1.865576525458135
Drummondville,,1044.0,2025,,,,Quebec,Mauricie,2.71011673151751,0.0,5.3999999999999995,1.164094721720188
Duncan,,768.0,2015,,,,Unknown,Duncan,0.63,0.0,6.880045351473923,0.0
Duncan,,812.0,2016,,,,Unknown,Duncan,0.5,0.0,7.299149659863945,1.8744888260129544
Duncan,,825.0,2017,,,,Unknown,Duncan,0.698076923076923,0.0,6.635374149659864,1.911601970186827
Duncan,,853.0,2018,,,,Unknown,Duncan,1.4042145593869733,0.0,6.057142857142857,1.6138647589848398
Duncan,,972.0,2019,,,,Unknown,Duncan,1.75,0.0,5.9324829931972785,1.2425093240581608
Duncan,,1014.0,2020,,,,Unknown,Duncan,0.5565134099616859,0.0,9.181739267676768,0.8381795980877182
Duncan,,1120.0,2021,,,,Unknown,Duncan,0.25,0.0,7.605385487528345,1.0610787291683854
Duncan,,1151.0,2022,,,,Unknown,Duncan,1.9296875,0.0,5.346462585034014,1.4073637822139995
Duncan,,1245.0,2023,,,,Unknown,Duncan,4.743243243243243,0.0,5.377638888888889,0.4546000720951682
Duncan,,1433.0,2024,,,,Unknown,Duncan,4.546934865900383,0.0,6.021701388888889,1.134347401367597
Duncan,,1624.0,2025,,,,Unknown,Duncan,2.71011673151751,0.0,6.689583333333334,0.772718312635523
East Hants,,840.0,2015,,,,Unknown,East Hants,0.63,0.0,6.880045351473923,0.0
East Hants,,911.0,2016,,,,Unknown,East Hants,0.5,0.0,7.299149659863945,0.0
East Hants,,877.0,2017,,,,Unknown,East Hants,0.698076923076923,0.0,6.635374149659864,0.0
East Hants,,945.0,2018,,,,Unknown,East Hants,1.4042145593869733,0.0,6.057142857142857,0.0
East Hants,,1004.0,2019,,,,Unknown,East Hants,1.75,0.0,5.9324829931972785,0.0
East Hants,,1046.0,2020,,,,Unknown,East Hants,0.5565134099616859,0.0,9.181739267676768,0.0
East Hants,,1128.0,2021,,,,Unknown,East Hants,0.25,0.0,7.605385487528345,0.0
East Hants,,1151.0,2022,,,,Unknown,East Hants,1.9296875,0.0,5.346462585034014,0.0
East Hants,,0.0,2023,,,,Unknown,East Hants,4.743243243243243,0.0,5.377638888888889,0.0
East Hants,,0.0,2024,,,,Unknown,East Hants,4.546934865900383,0.0,6.021701388888889,0.0
East Hants,,0.0,2025,,,,Unknown,East Hants,2.71011673151751,0.0,6.689583333333334,0.0
Edmonton,,1261.0,2015,,210783.33333333337,56020.0,Alberta,Edmonton,0.63,0.0,5.816666666666666,0.0
Edmonton,,1232.0,2016,,206216.66666666663,66495.0,Alberta,Edmonton,0.5,-3.637990502091215,7.341666666666666,1.7622889697548103
Edmonton,,1216.0,2017,,201216.66666666663,79770.0,Alberta,Edmonton,0.698076923076923,4.258362891689038,8.383333333333333,1.7537534632838805
Edmonton,,1246.0,2018,,195591.66666666663,94430.0,Alberta,Edmonton,1.4042145593869733,2.0756738468478586,6.483333333333333,1.714597229163628
Edmonton,32.0,1257.0,2019,69883.0,185075.0,106405.0,Alberta,Edmonton,1.75,0.1151800067395569,7.075,1.8564656988208084
Edmonton,29.4,1272.0,2020,72061.0,177633.33333333334,92950.0,Alberta,Edmonton,0.5565134099616859,-7.789907885366942,11.625,1.60297670849332
Edmonton,25.0,1270.0,2021,75771.0,174883.33333333334,102740.0,Alberta,Edmonton,0.25,5.323878146843719,9.15,0.7323679257739357
Edmonton,28.1,1304.0,2022,78791.0,174125.0,128170.0,Alberta,Edmonton,1.9296875,6.142151414844643,6.0,1.9330318758056464
Edmonton,30.4,1398.0,2023,81705.0,173433.33333333334,160510.0,Alberta,Edmonton,4.743243243243243,2.34153594528288,6.0,3.9954319645217673
Edmonton,28.1,1536.0,2024,85795.0,190908.33333333337,159320.0,Alberta,Edmonton,4.546934865900383,2.658092860941053,7.408333333333334,5.179167494217829
Edmonton,26.5,1603.0,2025,90595.0,207083.33333333337,,Alberta,Edmonton,2.71011673151751,0.0,7.666666666666667,3.0893578969682034
Edmundston,,530.0,2015,,,,Unknown,Edmundston,0.63,0.0,6.880045351473923,0.0
Edmundston,,551.0,2016,,,,Unknown,Edmundston,0.5,0.0,7.299149659863945,0.2562373567093656
Edmundston,,564.0,2017,,,,Unknown,Edmundston,0.698076923076923,0.0,6.635374149659864,0.2645502645502562
Edmundston,,571.0,2018,,,,Unknown,Edmundston,1.4042145593869733,0.0,6.057142857142857,0.0402486471982488
Edmundston,,591.0,2019,,,,Unknown,Edmundston,1.75,0.0,5.9324829931972785,-0.0268216361198003
